Day	Time	Rs	Rn	PAR	Tair	RH	u	SatVapPr	VapPress	Battery	!water
110	200	0	-5.0622	0.04868	17.883	99.609	0.40086	2.0477	2.0397	12.488	0.0835
99	1950	0.65734	-10.796	4.2899	16.775	81.533	0.18035	1.9092	1.5566	12.515	0.129
105	700	-0.51848	-19.201	0.01219	8.0193	100.6	0.12569	1.0735	1.0799	12.481	0.0505
76	2000	0.59816	-15.079	3.6378	16.091	101.45	0.0877	1.8277	1.8543	12.574	0.0835
119	1050	96.033	57.292	195.81	17.513	94.248	0.69826	2.0011	1.8837	12.456	0.3115
102	0	0.02148	-1.2841	0.01218	11.827	100.08	0.01914	1.3858	1.3868	12.505	0.056
54	1950	39.061	14.959	100.07	21.311	79.508	0.53335	2.5339	2.0143	12.65	0.188
41	1650	170.01	108.74	390.23	22.102	79.243	1.2931	2.6595	2.107	12.683	0.452
42	950	43.869	30.504	101.49	21.433	101.64	0.84187	2.5529	2.5947	12.677	0.033
35	150	-0.04026	-27.047	-0.00609	12.323	92.7	0.12384	1.4319	1.3273	12.694	0.0875
64	1150	320.9	216.07	683.19	19.247	100.72	0.36102	2.2323	2.2476	12.594	0.088
42	2150	-0.50947	-0.63151	-1.4717	21.549	101.72	0.61674	2.571	2.6153	12.678	0.026
98	1950	4.2897	-44.6	11.633	15.211	85.877	0.0979	1.7284	1.4824	12.515	0.08
81	1750	400.07	212.71	837.32	22.391	61.111	0.74829	2.7066	1.654	12.571	0.393
71	850	133.66	20.627	290.21	10.243	101.07	0.01358	1.2489	1.2625	12.579	0.1375
78	450	-1.1618	-9.7154	-0.32861	17.502	93.178	0.71772	1.9991	1.8627	12.567	0.1195
36	150	-0.72479	-21.751	0	10.199	94.919	0.22575	1.2435	1.1804	12.689	0.0635
79	550	-0.00805	-10.62	0	14.838	102.19	0.02655	1.6866	1.7234	12.563	0.069
100	1150	182.26	113.82	366.04	17.886	79.561	0.10809	2.0483	1.6288	12.503	0.387
76	1300	438.65	283.27	911.75	18.586	97.328	0.42124	2.1416	2.0832	12.567	0.285
36	1750	583.32	356.31	1246.4	25.673	48.832	1.1986	3.297	1.6091	12.708	0.7955
58	850	65.006	36.978	133.95	19.873	95.629	0.08307	2.319	2.2173	12.627	0.324
89	1900	21.814	-40.134	73.701	16.196	67.447	0.25355	1.8408	1.2398	12.541	0.162
111	850	21.34	6.8454	48.751	13.719	101.37	0.0423	1.5686	1.5901	12.479	0.114
76	150	-0.26833	-53.085	-0.07911	16.473	79.036	0.37029	1.8728	1.4802	12.574	0.1285
44	150	-0.35669	-6.4234	-1.1191	21.039	96.61	0.40457	2.4919	2.4074	12.672	0.043
77	2200	0	-6.656	-0.26776	17.748	98.47	1.1263	2.0304	1.9993	12.574	0.0745
41	550	-0.00805	-4.0648	-2.5611	19.712	98.594	0.26281	2.2958	2.2635	12.679	0.054
64	100	0	-13.929	-0.00609	12.795	99.462	0.09882	1.4767	1.4688	12.61	0.089
103	0	0.1985	-0.30882	0.11558	21.302	102.67	2.0454	2.5325	2.6001	12.508	0.0675
38	600	-0.04028	-39.199	-0.03045	10.625	89.607	0.15719	1.2796	1.1463	12.664	0.0485
50	1800	67.41	44.599	152.81	19.884	101.31	1.055	2.3204	2.3507	12.652	0.0645
41	850	106.21	61.858	224.16	20.65	94.125	0.58338	2.4329	2.2896	12.672	0.262
81	250	-2.2171	-11.222	-0.94964	15.296	99.521	0.07751	1.737	1.7287	12.563	0.0595
58	1150	584.81	373.38	1280.5	24.474	74.444	1.609	3.0697	2.2841	12.624	0.656
106	350	-0.24177	-21.197	0.01218	8.2538	99.125	0.12847	1.0907	1.0812	12.481	0.0445
37	1450	443	279.81	967.45	23.574	71.648	1.2356	2.909	2.0815	12.689	0.846
83	500	0.00537	-20.978	0	9.2939	99.472	0.1155	1.1702	1.1641	12.545	0.0575
117	2100	-0.02953	-20.939	0.01217	15.983	74.679	0.69363	1.8152	1.3555	12.465	0.165
79	150	-0.08052	-16.579	-0.16436	14.879	99.794	0.02285	1.6909	1.6875	12.569	0.066
89	2250	-0.37584	-37.815	-0.16438	10.283	93.425	0.13403	1.2506	1.1683	12.538	0.0995
113	2350	-0.00268	-12.944	-1.5343	12.768	98.731	0.07473	1.4742	1.4555	12.472	0.078
87	200	0.01074	-3.3186	0.35307	15.111	100.72	0.03026	1.7165	1.7288	12.55	0.0745
78	2250	-0.13686	-13.793	0.00608	15.842	99.467	0.03582	1.7989	1.7893	12.575	0.0965
90	1500	349.46	218.72	724.35	20.732	64.595	1.2866	2.4455	1.5795	12.527	0.552
68	2350	-0.16631	-2.4218	0.02433	19.24	101.42	0.08122	2.2293	2.261	12.6	0.101
80	1550	480.89	314.26	1013.1	20.661	77.53	1.0855	2.4348	1.8874	12.572	0.6385
90	200	-1.1793	-20.181	0	7.5445	98.705	0.13032	1.0393	1.0258	12.527	0.0725
52	1350	177.66	115.72	373.7	23.416	90.823	0.9095	2.8804	2.6159	12.65	0.344
61	1200	749.33	490.77	1582	25.208	62.721	1.1486	3.2073	2.0114	12.616	0.9905
32	2250	-0.01073	-54.681	0	14.727	82.319	0.24706	1.6745	1.3784	12.706	0.1375
54	1600	362.64	240.53	752.25	25.353	71.8	0.92711	3.2343	2.322	12.649	0.6645
103	150	-1.089	-0.73474	0.03042	21.349	102.59	1.6414	2.5397	2.6055	12.514	0.0695
52	1950	22.75	13.357	52.645	22.083	89.275	0.67788	2.6563	2.3714	12.651	0.1185
35	1150	809.5	494.53	1729.3	25.569	45.763	0.56392	3.2763	1.4991	12.7	1.3845
46	900	115.74	81.691	248.35	20.169	99.282	0.18499	2.3619	2.3449	12.666	0.5785
77	1750	117.53	75.577	248.39	18.051	98.016	0.79462	2.0694	2.0283	12.572	0.122
47	1850	130.86	78.614	318.96	23.925	76.781	0.73903	2.9703	2.2787	12.662	0.2845
98	1750	299.02	134.73	619.73	19.565	67.023	1.0207	2.2751	1.5247	12.514	0.318
103	350	-0.61694	-2.9504	0.23725	20.726	102.56	1.0911	2.4443	2.5067	12.508	0.075
45	2150	-0.08578	-20.253	-1.5259	21.558	93.728	-0.01143	2.5726	2.4111	12.677	0.1145
86	1600	589.45	376.19	1249.8	24.613	61.298	1.3042	3.0958	1.8965	12.551	0.62
116	1200	552.64	338.61	1162.8	18.891	65.981	1.4302	2.1823	1.4369	12.457	0.716
107	1400	482.79	316.5	1006.4	20.672	61.892	0.59265	2.4364	1.5077	12.488	0.6575
100	2350	-0.01879	-11.392	0.0974	15.504	95.962	0.08029	1.7603	1.6892	12.51	0.057
103	1000	277.91	120.57	629.73	17.657	99.92	1.0439	2.0195	2.0175	12.502	0.384
63	850	105.55	28.955	242.43	13.953	102.64	0.03211	1.5942	1.6364	12.603	0.114
82	2100	-0.39978	-21.473	-1.8681	13.435	94.943	0.08678	1.5399	1.462	12.561	0.112
34	1900	316.69	146.58	644.39	23.564	59.298	0.56577	2.9062	1.7233	12.715	0.4355
36	500	-0.09937	-19.22	0	9.1861	97.392	0.26096	1.1618	1.1316	12.677	0.0715
112	650	-0.04565	-20.575	1.547	10.577	100.53	0.14607	1.2753	1.2821	12.473	0.074
107	250	-0.07791	-4.2741	0.00609	10.615	100.64	0.06917	1.2786	1.2868	12.48	0.062
58	1850	302.75	162.53	633.56	23.561	77.803	1.3765	2.9056	2.2602	12.63	0.319
87	2300	-0.34074	-7.2979	0.05477	17.402	96.208	0.32118	1.9866	1.9114	12.548	0.103
70	1050	260.73	169.98	526.14	17.004	101.92	0.19332	1.9376	1.9747	12.589	0.2235
114	1850	26.078	0.1655	63.286	15.971	78.83	0.23965	1.8141	1.4297	12.469	0.127
99	1150	480.01	288.36	1057.4	19.604	74.902	0.38233	2.2822	1.7067	12.504	0.7755
68	2300	-0.3192	-2.1387	0	19.128	101.42	0.18406	2.2138	2.2453	12.6	0.0635
118	1600	209.06	136.92	433.24	19.273	69.817	0.98918	2.2342	1.5597	12.455	0.5615
66	200	-0.50178	-19.922	-0.01217	18.133	77.939	0.67603	2.0811	1.6193	12.601	0.0755
88	1900	21.513	-9.8966	45.657	18.712	82.441	0.1961	2.1573	1.7783	12.547	0.153
37	2250	-0.0161	-64.117	-0.26777	13.199	79.703	0.32952	1.5164	1.2084	12.687	0.1365
90	2250	-0.18246	-34.291	-0.13388	16.62	67.468	0.46015	1.8903	1.2754	12.535	0.136
84	950	113.9	77.01	236.86	14.265	101.03	0.12662	1.6256	1.6421	12.538	0.214
99	1350	702.47	448.79	1503.4	21.386	56.985	1.1467	2.5456	1.4505	12.507	0.8635
108	950	121.8	69.607	260.1	14.863	101.35	0.20907	1.6895	1.7122	12.486	0.146
72	1350	717.98	472.85	1476.5	23.737	63.437	1.0318	2.9376	1.8626	12.583	0.848
92	200	-1.4516	-1.1936	0.15213	18.596	100.48	1.3051	2.1414	2.1517	12.528	0.0735
75	200	-0.00268	-20.69	0	12.47	98.889	0.23131	1.4456	1.4295	12.577	0.068
54	1200	658.71	436.15	1461.9	24.733	98.762	0.7937	3.1174	3.0789	12.642	0.978
66	1450	405.16	260.82	856.58	21.942	66.245	1.4098	2.6341	1.7448	12.605	0.653
45	1350	829.23	550.62	1773.1	27.456	78.053	0.74089	3.6628	2.8546	12.68	1.229
98	850	30.453	-0.1326	79.218	11.631	97.648	0.15441	1.3678	1.3357	12.505	0.1575
42	300	-0.72691	-1.0849	-0.79691	20.674	101.32	0.41013	2.4365	2.4687	12.671	0.033
116	2050	-0.06442	-8.8138	0.33481	14.127	87.955	0.05064	1.6107	1.4166	12.464	0.1335
99	850	12.868	9.7246	28.02	9.937	101.22	0.01266	1.2223	1.2373	12.501	0.0775
97	650	-0.24163	-45.671	-0.20093	14.235	84.821	0.55003	1.6221	1.3758	12.511	0.111
61	1750	356.2	228.03	754.72	23.112	69.176	0.83817	2.8275	1.956	12.623	0.685
94	1500	411.44	269.94	843.25	19.736	62.038	0.61488	2.3002	1.4252	12.521	0.8155
82	350	-1.042	-20.677	0	10.224	99.082	0.11828	1.2456	1.2342	12.552	0.0855
53	1100	217.61	133.04	440.73	22.861	84.979	0.59635	2.785	2.3666	12.644	0.5485
87	2150	-0.01878	-30.709	-0.37107	19.058	88.682	0.4583	2.2042	1.9547	12.547	0.1145
118	750	-0.05369	-8.4122	0.43227	11.146	97.365	0.02007	1.3246	1.2897	12.459	0.0695
102	700	-0.02683	-15.311	-0.06694	18.644	81.62	0.92433	2.148	1.7531	12.502	0.082
81	1050	472.02	277.79	1044.4	21.629	74.511	0.53798	2.5844	1.9242	12.552	0.6085
112	100	-0.19329	-19.485	-1.4977	12.5	99.009	0.07936	1.4486	1.4342	12.478	0.1025
108	1250	226.03	136.46	465.76	17.19	96.762	0.33786	1.9603	1.8966	12.482	0.3725
74	1250	828.31	530.93	1724.2	23.467	58.651	0.81409	2.889	1.6941	12.577	1.0675
91	1150	39.962	27.665	98.981	16.329	100.11	0.89469	1.8557	1.8577	12.529	0.065
59	1050	279.27	188.18	603.87	21.22	99.719	1.0253	2.5201	2.5129	12.618	0.264
99	1550	580.33	369.8	1239.9	21.101	58.069	1.2097	2.5018	1.4528	12.507	0.7035
58	1350	562.56	377.66	1214.6	24.488	74.594	1.3783	3.0719	2.291	12.63	0.8425
32	1950	193.75	28.177	381.59	21.435	53.826	1.0022	2.5545	1.3734	12.722	0.317
55	2000	25.892	-26.978	69.154	20.246	81.07	0.24336	2.3734	1.9236	12.645	0.168
118	1850	16.647	-19.803	48.76	16.165	85.708	0.63156	1.8371	1.574	12.462	0.1005
43	850	131.69	67.431	292.9	20.922	101.86	0.1294	2.4743	2.5204	12.664	0.19
112	850	11.418	-9.822	39.412	10.091	99.907	0.0877	1.2346	1.2335	12.473	0.097
57	1750	139.8	90.057	329.62	23.194	80.309	1.1967	2.8425	2.2816	12.636	0.3935
70	500	-0.01074	-26.008	0.60265	13.613	102.22	0.0247	1.5579	1.5925	12.589	0.061
56	2000	16.104	-28.725	47.895	20.87	68.461	0.48888	2.4664	1.6881	12.643	0.1935
93	250	-2.1627	-14.805	-0.01217	18.514	102.38	0.37029	2.1304	2.1812	12.534	0.0855
46	1400	925.64	608.96	1975.1	29.616	56.185	0.77887	4.1506	2.3318	12.674	1.238
61	250	-0.61444	-12.253	-1.6612	17.321	99.092	0.0701	1.9763	1.9583	12.62	0.084
94	1100	504.35	308.77	1097.5	19.029	67.152	0.64268	2.2015	1.476	12.521	0.5265
32	1050	437.76	269.95	930.57	20.644	72.734	0.92248	2.4325	1.769	12.697	1.124
68	750	1.6821	-10.04	7.4168	18.984	102.03	0.08214	2.1941	2.2385	12.594	0.085
111	200	-0.02953	-9.4869	-0.63928	14.972	100.34	-0.00587	1.7011	1.7069	12.485	0.075
82	200	-0.13962	-20.283	-0.10961	10.843	98.746	0.0562	1.2981	1.2818	12.551	0.07
99	450	-0.12089	-23.521	0	8.2325	99.594	0.12476	1.0891	1.0847	12.5	0.0475
62	200	0	-13.353	-0.38958	14.774	99.026	0.06917	1.6796	1.6632	12.615	0.0545
48	50	-0.24404	-6.8549	-1.0886	20.415	98.135	-0.02996	2.3979	2.3532	12.665	0.0865
90	1650	164.49	97.954	338.58	19.701	66.135	1.1986	2.2943	1.5174	12.527	0.6215
68	2000	4.6389	-0.89497	11.433	20.063	100.92	0.03952	2.3463	2.3679	12.611	0.121
62	1100	437.31	271.25	947.77	22.73	72.193	0.98919	2.7634	1.994	12.61	0.8145
76	100	-0.05098	-50.729	0.26167	16.683	77.381	0.30636	1.8979	1.4686	12.568	0.1385
116	1950	-0.00268	-8.5059	-0.0974	14.042	87.087	0.11365	1.6018	1.395	12.464	0.142
110	1350	573.07	381.76	1239.7	21.945	83.124	0.97529	2.6343	2.1896	12.488	0.394
63	700	-0.04027	-24.185	0.01218	11.709	102.39	0.09789	1.3749	1.4078	12.603	0.056
75	1400	774.05	510.62	1605.2	23.44	57.27	1.534	2.8851	1.6516	12.571	0.945
76	1550	319.84	202.32	662.46	20.293	79.303	1.0133	2.3805	1.8873	12.572	0.67
46	400	0.05633	-3.7857	-0.82125	19.997	99.62	-0.03182	2.3367	2.3278	12.665	0.0625
73	2300	-0.53922	-9.3624	-0.73616	17.847	101.73	0.39623	2.0431	2.0784	12.587	0.0975
113	250	-0.20674	-18.605	0.15832	11.117	99.343	0.10994	1.3221	1.3134	12.472	0.0835
71	1150	676.52	407.48	1434.7	22.579	56.434	0.5315	2.7377	1.5448	12.585	0.8575
117	2300	0.03489	-15.301	-0.09131	15.881	73.833	0.76126	1.8035	1.3311	12.465	0.1725
73	550	-0.26305	-13.185	-1.1444	17.757	100.04	0.78628	2.0315	2.0324	12.582	0.1125
69	1850	48.467	27.519	97.678	17.072	92.524	1.042	1.9455	1.8	12.594	0.0585
102	950	40.33	19.183	87.78	18.955	91.421	1.1013	2.19	2.0021	12.508	0.067
104	1450	505.43	328.02	1096.5	21.661	64.352	0.84095	2.589	1.6661	12.499	0.71
78	1950	15.37	-37.825	48.655	18.737	78.401	0.44255	2.1608	1.6934	12.566	0.151
84	1000	196.28	135.43	416.56	15.912	95.586	0.13588	1.808	1.7266	12.545	0.453
102	100	-0.00537	-3.8369	0.00609	12.804	99.798	0.04601	1.4776	1.4746	12.499	0.0735
94	950	254.45	121.55	559.7	14.757	81.445	0.40179	1.6794	1.3644	12.518	0.433
44	2000	64.577	31.65	122.08	21.038	96.496	0.41383	2.4917	2.4044	12.671	0.0565
118	1450	383.99	252.41	802.86	20.145	66.637	1.1133	2.3583	1.5715	12.462	0.642
106	400	-0.46743	-21.299	0	8.0489	99.121	0.11828	1.0756	1.0662	12.487	0.0625
105	2150	-0.06174	-13.821	0.15827	15.124	92.614	-0.03274	1.7179	1.591	12.496	0.055
70	1550	261.71	162.71	537.74	18.395	96.326	0.79462	2.1146	2.037	12.586	0.5975
108	1650	132.77	84.282	278.42	16.868	95.705	0.94842	1.9205	1.8378	12.489	0.153
99	500	-0.08596	-22.205	0	8.0201	99.623	0.13218	1.0735	1.0695	12.5	0.0615
111	950	198.24	50.141	436.28	15.885	100.07	0.08492	1.8047	1.8053	12.479	0.2655
52	650	-0.1153	-1.5479	-0.66895	21.585	99.934	0.07658	2.5767	2.575	12.651	0.0595
49	1600	334.08	206.26	713.75	23.807	78.099	0.55373	2.949	2.3026	12.656	0.526
67	650	-0.00268	-12.329	-0.00608	19.122	89.328	0.40364	2.213	1.9768	12.6	0.1315
95	600	-0.63635	-10.781	-0.09134	13.04	94.131	0.27856	1.5007	1.4122	12.518	0.089
50	2100	-0.07779	-1.2164	0.83342	19.927	101.84	0.78535	2.3265	2.3692	12.646	0.046
53	800	22.041	12.229	43.429	20.713	98.303	0.07288	2.4423	2.4008	12.646	0.1215
49	1900	83.421	32.819	181.41	22.122	86.488	0.1961	2.6626	2.3027	12.657	0.155
103	2100	-0.1637	-6.2095	-0.40779	15.755	99.903	0.21371	1.7889	1.7872	12.503	0.073
90	1750	325.54	182.97	670.52	20.649	62.26	1.2857	2.4331	1.5144	12.534	0.3545
111	100	-0.05638	-2.4748	-2.064	14.457	100.6	-0.01051	1.6456	1.6554	12.478	0.082
44	1350	471.81	303.83	985.67	24.775	80.549	0.66769	3.125	2.5169	12.676	0.8635
50	1600	97.67	61.445	226.56	21.21	94.809	1.1485	2.5184	2.3871	12.651	0.113
55	300	-0.41047	-2.855	-0.04867	18.568	99.838	0.09234	2.1376	2.1342	12.64	0.065
48	1950	41.81	20.538	88.258	21.598	101.53	0.13125	2.5787	2.6183	12.657	0.074
87	550	-0.08858	-14.874	-0.79745	15.654	100.66	0.15626	1.7774	1.7893	12.543	0.0625
74	300	-0.03488	-6.763	0.44423	16.087	100.46	0.21463	1.8272	1.8357	12.581	0.072
73	1050	148.77	92.88	314.27	20.007	99.643	0.57134	2.3382	2.3299	12.58	0.2725
41	2350	-0.70546	-1.1119	-0.3285	19.712	101.07	0.88634	2.2958	2.3205	12.679	0.054
88	600	-0.14494	-12.265	-0.15827	14.817	101.05	0.21834	1.6851	1.7032	12.544	0.078
33	200	-0.06174	-20.198	-0.03653	12.133	93.871	0.18313	1.4142	1.3274	12.689	0.0695
120	750	0.41868	-22.03	0.40172	17.557	92.922	0.94286	2.0061	1.8641	12.457	0.1165
33	950	501.15	290.58	1072.2	20.101	62.703	1.0253	2.3531	1.4741	12.684	1.053
54	1150	517.64	329.95	1127.9	24.17	99.388	0.85855	3.0144	2.9959	12.649	0.923
70	2200	-0.93925	-22.019	-0.52335	13.292	96.727	0.11735	1.5257	1.4757	12.588	0.0585
99	1600	512.91	314.47	1091.6	20.539	59.894	1.2532	2.4167	1.4474	12.513	0.572
118	200	-0.04026	-32.57	0.25567	15.769	75.277	0.45645	1.7905	1.3477	12.465	0.1025
61	1550	704.24	466.93	1501.6	24.286	64.812	1.2764	3.036	1.9658	12.623	1.108
69	1800	56.98	34.817	120.31	17.139	97.767	0.75385	1.9537	1.9101	12.594	0.111
85	300	-0.03223	-20.799	0	9.3193	98.882	-0.03367	1.1722	1.1591	12.54	0.0585
92	2350	-0.61694	-14.426	-0.073	19.579	102.15	1.1467	2.277	2.3259	12.541	0.103
102	1700	54.652	39.498	132.25	19.399	102.57	1.2004	2.2515	2.3093	12.508	0.062
105	750	-0.12895	-21.541	0.01828	8.0689	100.56	0.11457	1.0771	1.0831	12.481	0.0815
112	300	-0.0725	-19.684	0.38368	11.272	99.686	0.07751	1.3357	1.3315	12.479	0.0775
86	1500	419.02	268.4	894.3	24.329	60.12	0.86504	3.0455	1.8263	12.55	0.7395
61	1850	174.53	101.36	363.67	21.972	72.739	0.68715	2.6384	1.9191	12.624	0.51
110	2050	-0.06977	-17.71	-1.0345	15.609	97.504	0.06083	1.7725	1.7283	12.488	0.087
112	1700	138.21	80.134	301.83	20.75	78.875	0.37121	2.4485	1.9307	12.48	0.3075
114	1500	266.4	164.75	529.02	19.492	61.881	0.28597	2.2646	1.4014	12.468	0.5555
79	1700	287.35	182.18	579.3	20.869	68.748	0.88264	2.4665	1.6961	12.565	0.59
66	500	-0.92573	-15.611	-0.69981	18.714	78.861	0.96047	2.1578	1.6997	12.6	0.126
44	750	5.3083	1.3927	12.793	20.578	99.732	0.17665	2.4221	2.4156	12.672	0.0635
69	550	-0.09391	-1.6723	0.95533	17.994	101.47	0.23131	2.062	2.0922	12.6	0.065
101	50	0.01342	-9.4154	-0.06087	15.353	94.608	0.1016	1.7433	1.6493	12.51	0.0895
63	1850	223.02	96.379	464.5	21.689	61.152	1.2699	2.5936	1.5849	12.618	0.3475
116	2100	-0.02147	-11.962	0.92529	13.847	91.443	0.04879	1.5817	1.4464	12.465	0.088
85	1250	728.13	459.2	1509.8	23.161	60.733	0.61303	2.8384	1.7207	12.546	0.997
92	2300	-2.2478	-4.4224	-0.05475	20.257	102.36	1.4219	2.3748	2.4309	12.534	0.086
105	450	-0.17999	-22.424	0	8.487	100.15	0.12476	1.1081	1.1098	12.487	0.0615
59	1950	41.34	21.059	94.228	20.773	100.31	1.0022	2.4515	2.4591	12.631	0.122
60	650	-0.36217	-23.579	-0.4259	18.089	101.61	0.28134	2.0745	2.1078	12.627	0.089
112	1350	632.89	419.49	1355.4	22.85	63.595	0.5213	2.7837	1.7688	12.48	0.841
49	450	-0.49627	-18.984	-0.12776	17.982	102.04	0.00988	2.0605	2.1027	12.653	0.0595
119	1400	338.64	208.93	695.66	19.285	90.568	1.2134	2.2359	2.0244	12.462	0.4825
98	250	-0.36248	-20.5	0.01827	8.7359	96.484	0.1192	1.127	1.0873	12.511	0.093
43	750	5.2974	-4.6763	22.866	20	101.76	0.04138	2.3372	2.3784	12.671	0.11
70	0	0	-13.675	-1.6553	16.267	98.275	0.05342	1.8485	1.8166	12.594	0.0595
45	1650	735.5	484.82	1574.1	29.126	64.552	0.69641	4.0348	2.6045	12.68	1.033
48	200	-0.1207	-4.5049	-0.23116	20.743	98.76	-0.01792	2.4469	2.4165	12.665	0.063
73	700	-0.14759	-15.634	-0.1278	17.363	100.9	0.38697	1.9816	1.9995	12.581	0.1155
73	1600	422.64	268.3	907.48	22.209	98.949	1.3626	2.677	2.6489	12.584	0.503
72	450	-0.01612	-18.711	0	9.3687	99.314	0.07195	1.1761	1.1681	12.578	0.0475
120	850	9.2964	-13.458	23.031	17.582	92.379	0.89098	2.0092	1.8561	12.463	0.184
87	1500	420.21	280.99	893.81	25.558	68.128	1.2894	3.2776	2.2269	12.551	0.8095
38	0	-0.02416	-62.477	-0.60265	12.15	83.779	0.20073	1.4155	1.1859	12.676	0.093
59	2100	-0.13944	-6.8925	-0.85749	20.495	100.18	0.7659	2.4098	2.414	12.626	0.0985
75	1000	101.61	62.817	209.66	16.574	98.181	0.13495	1.8849	1.8505	12.569	0.2645
106	2350	-0.49137	-21.55	0.53585	9.0642	97.08	0.10531	1.1522	1.1186	12.491	0.06
60	1500	407.02	267.71	881.14	23.228	71.604	1.1865	2.8499	2.0379	12.623	0.985
33	2150	-0.05632	-65.667	-0.15207	15.659	79.386	0.49629	1.7779	1.4113	12.705	0.14
105	1900	9.0553	-5.093	23.281	16.621	85.012	0.01266	1.8906	1.607	12.495	0.071
71	750	3.6831	-24.014	7.4634	8.0041	99.647	0.1294	1.0724	1.0686	12.58	0.076
51	1550	596.46	400.88	1264.1	28.779	78.162	0.63526	3.9552	3.0906	12.656	0.82
87	1300	756.17	502.52	1624.6	25.658	62.765	1.6952	3.294	2.0668	12.545	0.8915
74	400	0.12612	-8.2455	-1.6005	15.885	101.07	0.06269	1.8038	1.8231	12.581	0.0785
91	2050	-2.2459	-1.5127	-0.01826	17.269	100.39	1.2838	1.9698	1.9774	12.528	0.0685
118	1000	221.87	105.16	491.63	18.258	77.389	0.82242	2.0969	1.6223	12.458	0.4075
110	600	0.00537	-8.2153	0.55988	17.647	100.45	0.16923	2.0174	2.0265	12.489	0.076
34	850	236.58	110.1	519.49	16.535	79.741	0.30358	1.8824	1.4981	12.682	0.673
95	1550	366.95	241.26	760.81	20.696	58.749	0.82427	2.4405	1.4334	12.519	0.667
108	2150	0	-2.8375	0.44438	15.309	100.53	0.12476	1.7384	1.7477	12.491	0.0625
64	500	-0.10204	-17.251	0	10.433	99.599	0.10531	1.2632	1.2581	12.598	0.0865
109	1850	13.349	8.0311	30.464	17.668	101.23	0.54817	2.0201	2.045	12.488	0.076
107	150	-0.0591	-5.9323	0	9.0485	100.4	0.07844	1.1512	1.1558	12.48	0.065
79	1450	466.47	305.94	979.57	18.772	98.8	1.2857	2.1658	2.1397	12.567	0.8855
50	2150	-0.05365	-1.454	1.2593	19.997	101.84	0.90488	2.3367	2.3797	12.652	0.0455
113	1650	381.88	220.41	786.2	22.051	63.76	0.81594	2.652	1.6901	12.474	0.439
55	250	-0.26023	-3.0168	-0.00608	18.546	99.817	0.23502	2.1348	2.1309	12.646	0.0855
101	850	25.581	-14.005	66.854	13.397	93.1	0.13588	1.5361	1.4303	12.505	0.2675
72	2000	8.5887	-41.793	21.291	18.476	84.562	0.43885	2.1259	1.7966	12.592	0.13
33	1050	750.03	461.95	1585.2	22.877	54.461	0.89006	2.7908	1.517	12.688	1.2295
110	500	-0.14758	-5.4774	0.07911	17.765	100.49	0.16275	2.0326	2.0425	12.489	0.0785
46	150	-0.44259	-1.0543	-0.83949	19.994	100.39	0.11179	2.3364	2.3456	12.666	0.0825
106	1350	722.84	462.27	1487.4	20.807	59.541	0.48703	2.4573	1.4627	12.481	0.701
88	1000	130.43	79.081	283.6	18.643	93.757	0.31933	2.1479	2.0135	12.542	0.2325
44	1650	138.29	90.609	297.19	21.518	98.577	0.74737	2.5664	2.5298	12.676	0.129
59	2200	-0.04023	-8.4103	-3.3088	20.537	100.39	0.53428	2.416	2.4254	12.626	0.0685
104	1350	653.59	431.13	1418.2	21.871	64.385	0.89005	2.6223	1.6884	12.501	0.813
57	1200	407.99	265.98	844.03	24.566	75.484	0.72606	3.0871	2.3292	12.624	0.693
42	750	4.7976	2.2778	11.495	21.096	101.52	0.61488	2.5006	2.5386	12.671	0.026
77	950	280.23	134.19	595.81	17.517	99.427	0.22853	2.0019	1.9901	12.563	0.5085
59	100	-0.08047	-9.8367	-1.6729	19.721	100.91	0.58709	2.297	2.3178	12.632	0.0865
80	100	-0.30072	-6.5311	-0.49324	12.355	100.02	0.05713	1.4348	1.4351	12.564	0.114
36	1350	978.72	631.74	2063.8	25.957	45.657	1.1254	3.3527	1.5304	12.688	1.3645
43	450	-0.06168	-1.6512	-1.4961	20.764	101.83	0.41661	2.4501	2.4949	12.671	0.049
33	1900	211.25	73.268	447.64	21.915	56.617	0.78443	2.6324	1.4868	12.721	0.451
36	2000	84.051	-36.736	173.85	20.05	60.404	1.0383	2.3451	1.4154	12.703	0.2445
37	1500	360.89	230.19	778.55	22.494	77.115	0.98826	2.7286	2.0974	12.695	0.8335
90	1900	50.301	5.3112	98.391	18.525	65.371	1.269	2.1321	1.3943	12.534	0.19
101	1850	53.647	-22.879	139.9	18.979	64.404	0.27022	2.1951	1.4107	12.506	0.1365
52	1900	36.266	25.08	85.552	22.323	88.648	0.67881	2.6954	2.3894	12.651	0.131
98	750	-0.24714	-7.8567	0.01828	11.114	98.748	0.13681	1.3219	1.3054	12.506	0.0675
68	550	-0.03756	-13.733	-0.01217	19.02	101.97	0.1155	2.1989	2.2423	12.6	0.064
85	500	-0.24446	-22.567	0	8.2882	99.282	0.11642	1.0933	1.0854	12.54	0.0585
87	2000	0.17697	-32.658	2.4264	19.522	91.703	0.30821	2.2689	2.0806	12.552	0.134
51	650	0.00536	-0.61217	-0.20073	20.719	101.88	0.05527	2.4432	2.4892	12.653	0.0585
89	200	-0.06979	-9.389	-0.20088	14.485	98.867	0.09419	1.6485	1.6299	12.536	0.068
94	1250	585.15	371.12	1255.3	18.994	73.616	0.75848	2.1988	1.6136	12.52	0.54
